centroid_x,centroid_y,date,location,state,total_active_cases,humidity,temperature,rainfall
101.66359823601408,3.220225507908448,30/01/2026,"TAMAN BERINGIN (JALAN MIRI 1-3, NIAH 1-6)",WILAYAH PERSEKUTUAN,1,72,28.6,0.1
101.53220480302112,3.2207254719084526,30/01/2026,KG CEMPEDAK ZON A,SELANGOR,1,73,28.0,0.0
101.477853277637,3.219827785953737,30/01/2026,"ECO GRANDEUR 8/2,SAUJANA PERDANA (JALAN SAUJANA PERDANA 19,20,21,22),SAUJANA PERDANA (JALAN SAUJANA PERDANA10,11,12,15,16)",SELANGOR,3,73,28.1,0.0
101.70850485202111,3.2212254349366205,30/01/2026,KG KERDAS 3,SELANGOR,1,69,28.1,0.0
101.74070995391602,3.2193275035190845,30/01/2026,"KG KLANG GATE BHARU,TMN MELAWATI (E ),TMN MELAWATI (F)",SELANGOR,3,69,27.9,0.0
101.60130423002113,3.2226254289084513,30/01/2026,KG BAHAGIA BKT LAGONG,SELANGOR,1,72,28.5,0.1
101.62391284011112,3.223694798797385,30/01/2026,TMN EHSAN FASA 4 (ZON C),SELANGOR,1,72,28.4,0.1
101.71358299355826,3.200960114717753,30/01/2026,"ASRAMA KOLEJ VOKASIONAL ERT SETAPAK,ASRAMA SEKOLAH MENENGAH PENDIDIKAN KHAS JALAN GENTING KLANG,DESA ALPHA (TOWN HOUSE),FLAT DANAU KOTA (BLOK A,B,C),FLAT SENTUL UTAMA,FLAT SRI LANGKAWI 1,FLAT SRI LANGKAWI 2,FLAT SRI TIOMAN 1,FLAT TAMAN SETAPAK JAYA 1A (1-5),FLORA RESIDENSI, SETAPAK (JALAN 1/21C),HEDGEFORD RESIDENSI 10,JALAN GOMBAK (BATU 4),JALAN GOMBAK(KL TRADERS SQUARE),KAMPUNG BANDAR DALAM,KAMPUNG PADANG BALANG(LOT 575),KEM WARDIEBURN (BLOK G),KONDOMINIUM 1 SENTUL (JALAN SENTUL),KONDOMINIUM SRI SUAJAYA (BLOK 200, 202, 204),KONDOMINIUM THE HAMILTON,KONDOMINIUM VILLA WANGSAMAS,KPTOJ (JALAN HANDALAN BLOK 6,8,10),MEDAN IDAMAN (8/21D - 12/21D),MEDAN IDAMAN (IDAMAN PUTRI KONDOMINIUM),PA DESA REJANG (BLOK G,H,J,K),PANGSAPURI JASMIN,PANGSAPURI LANGKAWI,PANGSAPURI M3 MALL,PERUMAHAN AWAM SRI KELANTAN (160, B162 & B164),PLATINUM LAKE KONDOMINIUM PV20,PPR AIR PANAS (BLOK A,B,C,D),PPR AIR PANAS (BLOK E,F),PPR SRI SEMARAK,PPR WANGSA SARI SEKSYEN 1 WANGSA MAJU,RESIDENSI BENNINGTON SETAPAK,RESIDENSI VISTA WIRAJAYA,SEK 1 WANGSA MAJU BLOK  D,SEK 2 (WANGSA METROVIEW KONDOMINIUM),SEK 2 WANGSA MAJU (BLOK A1-A19),SEK 4 WANGSA MAJU (BLOK C1-C10),SEKSYEN 10 (FERA RESIDENSI),SEKSYEN 10 WANGSA MAJU (DESA VILLAS),SEKSYEN 10 WANGSA MAJU (IRAMA WANGSA),SENTUL PASAR (LORONG CIKU),SENTUL PASAR (LORONG SENTUL BAHAGIA 1),TAMAN BAMBOO (JALAN TEROLAK 2 ( AA1-AA7 ), JALAN TEROLAK 3 ( Z1-Z7 ) & ( Y1-Y4 ),TAMAN CITY (JALAN 5/42),TAMAN DANAU KOTA (JALAN 2/23A-10/23A),TAMAN DANAU KOTA (VILLA DANAU),TAMAN DATO SENU (JALAN DATO SENU 1-5),TAMAN DATO SENU (JALAN DATO SENU),TAMAN DESA SETAPAK (JALAN 22/27B - 34/27B),TAMAN LAWA (JALAN 12/42 (2-38), JALAN 14/42, DAN JALAN 15/42),TAMAN LAWA (JALAN 9/42 ( 33-77 ), JALAN 8/42, JALAN 6/42, JALAN 12/42 ( 2-24 ),TAMAN MELATI (PANGSAPURI KENARI),TAMAN MELATI (PV5),TAMAN RAINBOW (VILLA ANGSANA CONDOMINIUM ),TAMAN SEGAMBUT ( JALAN ARFAH 1,2 ),TAMAN SETAPAK (JALAN SATANG 1),TAMAN SETAPAK (JALAN TIOMAN),TAMAN SETAPAK INDAH(JALAN 8C/6-13C/6,JLN 5D/6-10D),TAMAN SETAPAK JAYA F (JALAN REJANG 7, 8, 9, 10),TAMAN SETIAWANGSA (JALAN PUNCAK SETIAWANGSA),TAMAN SRI KUCHING (RUMAH KEDAI - JALAN SELINGSING 4),TAMAN SRI RAMPAI E (JALAN 32/26 - JALAN 46/26),TAMAN SRI RAMPAI(JALAN RAMPAI EMAS),TAPAK BINA SFERA RESIDENCE WANGSA MAJU,TERATAI RESIDENCY SETAPAK,VILLA ANGSANA CONDOMINIUM,WANGSA 9 RESIDENCY, JALAN WANGSA PERDANA 1,WANGSA MELAWATI (M ADORA KONDOMINIUM)",WILAYAH PERSEKUTUAN,70,69,28.0,0.0
101.63856862043,3.221147669147502,30/01/2026,"FLAT TMN INDAH PERDANA,KEPONG ULU,TMN DAYA ZON B",SELANGOR,3,72,28.5,0.1
101.63856862043,3.221147669147502,30/01/2026,"FORTUNE CENTRA RESIDENCES,RESIDENSI METRO KEPONG",WILAYAH PERSEKUTUAN,2,72,28.5,0.1
101.68933296263344,3.222198594026392,30/01/2026,"KAWASAN PERINDUSTRIAN IKS (JALAN 31/10A),PANORAMA RESIDENCE CONDOMINIUM,TAMAN BATU MUDA (JLN 2-12),TAMAN BULLION MEWAH ( JALAN BULLION MEWAH 1-12),TAMAN KOPERASI POLIS FASA 2 (JALAN 36/10 - 45/10),TAMAN KOPERASI POLIS FASA 2 (JALAN 45/10 (GENAP) - 53/10)",WILAYAH PERSEKUTUAN,6,69,27.9,0.0
101.65261767654489,3.228665363449099,30/01/2026,"PPAM METROPOLITAN,RESIDENSI M LUNA",WILAYAH PERSEKUTUAN,2,72,28.6,0.1
101.41070669502817,3.2289113348521132,30/01/2026,LORONG AZ-ZAHARAH (10/20-10/23),SELANGOR,1,74,27.7,0.0
101.71598786832699,3.2301696402129254,30/01/2026,"BATU 6 1/2 GOMBAK,BT 6 1/4 GOMBAK,KG TENGAH,KG TENGAH GOMBAK,PANGSAPURI SRI HARMONIS",SELANGOR,5,69,27.9,0.0
101.6751033630352,3.2335254498661983,30/01/2026,CONDO SYMPHONY HEIGHT,SELANGOR,1,72,28.6,0.1
101.6996250941111,3.229619882321938,30/01/2026,"FLAT SAMUDERA TIMUR,TMN BATU,TMN GREENWOOD,TMN SELASEH FASA 2,TMN SELASIH FASA 1",SELANGOR,5,69,28.0,0.0
101.46429556303521,3.236388379823943,30/01/2026,RENTAK PERDANA (2/1 - 2/8),SELANGOR,1,73,28.2,0.0
101.42571282796155,3.239081202282051,30/01/2026,LORONG CAKERA PURNAMA ( 12/1-12/11 ),SELANGOR,1,74,27.7,0.0
101.68100088504225,3.244525367767603,30/01/2026,APPT ANGSANA,SELANGOR,1,72,28.6,0.1
101.65400045804225,3.2452253647816933,30/01/2026,CONDO MAGNAVILLE,SELANGOR,1,72,28.5,0.1
101.64342410719856,3.2433496875415178,30/01/2026,"APPT ENGGANG,TMN SELAYANG UTAMA ZON F",SELANGOR,2,72,28.4,0.1
101.5553981630493,3.2488254847957743,30/01/2026,TMN SRI PUTRA MAS,SELANGOR,1,73,27.9,0.0
101.56325160915755,3.249624788184932,30/01/2026,APPT IMPIAN INDAH,SELANGOR,1,72,28.6,0.1
101.6623711236847,3.2482659543483483,30/01/2026,"KG SELAYANG INDAH ZON A,KG SELAYANG INDAH ZON B,KG SELAYANG INDAH ZON C,SELAYANG BARU ZON 2,TMN SELAYANG MUTIARA FASA 6",SELANGOR,5,72,28.5,0.1
101.6623711236847,3.2482659543483483,30/01/2026,FLAT TAMAN DESA BAKTI,WILAYAH PERSEKUTUAN,1,72,28.5,0.1
101.68499234690375,3.251659458295775,30/01/2026,"APPT MESRA,KG MELAYU WIRA DAMAI,KG MELAYU WIRA DAMAI ZON A,KG NAKHODA,KG SG TUA BHARU",SELANGOR,5,72,28.6,0.1
101.44744912009712,3.2554380500571436,30/01/2026,"M12 KENARI COURT ALAM PERDANA,TAMAN ALAM JAYA (SAUJANA TERATAI)",SELANGOR,2,73,28.2,0.0
101.67603044666666,3.268267088066669,30/01/2026,"APPT BDR BARU SELAYANG FASA 2A,TMN SELAYANG MULIA",SELANGOR,2,72,28.4,0.1
101.47877665057895,3.279122213933014,30/01/2026,"BDR TASIK PUTERI FASA 6 (ZON A),BDR TASIK PUTERI FASA 7 (ZON B),BDR TASIK PUTERI GV 6",SELANGOR,3,73,27.8,0.0
101.54010122709157,3.286425525725354,30/01/2026,TMN DANAU CERIA GAMUDA GARDENS,SELANGOR,1,73,27.8,0.0
101.28448599211268,3.3029894176971855,30/01/2026,JALAN HIDAYAH ASSAM JAWA,SELANGOR,1,74,27.8,0.0
101.38415640211267,3.3057195487394364,30/01/2026,KG BUKIT ROBINSON,SELANGOR,1,74,27.8,0.0
101.55280416911268,3.308325463739437,30/01/2026,RUMAH KEDAI RIIP FASA 1,SELANGOR,1,73,28.0,0.0
101.59700125111972,3.3091253587112677,30/01/2026,FLAT SETIA RAWANG,SELANGOR,1,72,28.6,0.1
101.41253775012675,3.3163873496549288,30/01/2026,SIMPANG TIGA  IJOK 1,SELANGOR,1,74,28.1,0.0
101.27590119245625,3.316578960987497,30/01/2026,TAMAN RHU PERMAI,SELANGOR,1,74,27.8,0.0
101.8515788881338,3.3224844276690164,30/01/2026,CHERINGIN TENGAH,PAHANG,1,77,25.3,0.1
101.2673503721338,3.323405438683101,30/01/2026,TAMAN BENDAHARA (1 - 9),SELANGOR,1,74,28.1,0.0
101.58650320414789,3.3338255227112685,30/01/2026,TMN BKT RAWANG JAYA (ZON B),SELANGOR,1,73,27.0,0.2
102.4884807431479,3.337577516697185,30/01/2026,KG SEBERANG GUAI,PAHANG,1,74,26.1,0.0
101.52660482815493,3.339625531711268,30/01/2026,TMN DESA MAS FASA 5,SELANGOR,1,75,27.4,0.0
101.24911030807051,3.3396340274423086,30/01/2026,"ALAM PERDANA ( JALAN IRAMA 1-6),PEKAN LAMA KUALA SELANGOR",SELANGOR,2,74,28.1,0.0
101.40536611919012,3.3727344816690112,30/01/2026,TAMAN SURIA BESTARI,SELANGOR,1,74,28.1,0.0
101.42891806020421,3.386135512640845,30/01/2026,KG SUNGAI DARAH (LORONG SD 2),SELANGOR,1,74,28.0,0.0
101.55361532458376,3.400230830908627,30/01/2026,"JALAN DAHLIA BB,JALAN KENANGA,BUKIT BERUNTUNG,JALAN TERATAI BB",SELANGOR,3,75,27.3,0.0
101.57547872924648,3.4197093785985913,30/01/2026,APT SERI TEROMPET BB,SELANGOR,1,73,26.9,0.2
101.58820149429012,3.4176545508117293,30/01/2026,"APT SERI INAI BS,APT SERI KEMBOJA BS,JALAN ANGGERIK 3C, BS,JALAN ANGGERIK 4D, BS,TAMAN ANGGERIK",SELANGOR,5,73,27.0,0.2
101.55148624997341,3.419833986840424,30/01/2026,"JALAN ADENIUM 3. PRIMA BERUNTUNG,JALAN ADENIUM 5, BB",SELANGOR,2,75,27.3,0.0
101.15892141725352,3.428616458556338,30/01/2026,SMA TANJONG KARANG,SELANGOR,1,76,28.0,0.0
101.54872476355696,3.4420313034240513,30/01/2026,"APT KENANGA TBR BB,APT MAWAR TBR BB,APT TERATAI TBR BB,JALAN BUNGA RAYA 1, BUKIT BERUNTUNG,JALAN BUNGA RAYA 3, BUKIT BERUNTUNG,PERSIARAN TAMAN BUNGA RAYA,TAMAN BUNGA RAYA,BUKIT BERUNTUNG",SELANGOR,7,72,27.5,0.1
101.56240194728169,3.4517683324859143,30/01/2026,"KG TIMAH SKC, BB",SELANGOR,1,72,27.7,0.1
102.49907113519119,3.476253204823529,30/01/2026,TAMAN SETIA JASA 1,PAHANG,1,71,26.4,0.0
102.64659231654224,3.6674105461760553,30/01/2026,BLOK B FELDA JENGKA 4,PAHANG,1,70,26.4,0.0
101.53402350753741,3.672541211809525,30/01/2026,"APT. SRI HARMONI, HULU BERNAM",SELANGOR,1,74,27.5,0.1
102.53487509157748,3.695776635133803,30/01/2026,"BLOK B, JENGKA 16",PAHANG,1,69,26.8,0.0
101.44024008264084,3.7446946440774633,30/01/2026,KG SG NILAM SG SELISEK,SELANGOR,1,72,27.7,0.6
103.23155325366197,3.758542472077463,30/01/2026,TMN. SERI DAMAI MAKMUR,PAHANG,1,72,26.0,0.0
101.4985286566831,3.7769305049507063,30/01/2026,KG SIMPANG SEKOLAH,PERAK,1,72,27.6,0.6
103.30099053079032,3.8009299724879044,30/01/2026,"TMN. CENDERAWASIH BARAT,TMN. LKNP BUKIT SETONGKOL - BARAT",PAHANG,2,72,26.1,0.0
113.71537130778874,3.857895546838029,30/01/2026,JLN SEPUPOK,SARAWAK,1,88,26.3,8.4
103.29172921142467,3.8635247460684905,30/01/2026,RUMAH KONGSI ECRL KOTASAS,PAHANG,1,76,25.1,0.0
100.77217978013381,4.1075593763732385,30/01/2026,KG SG. TIRAM,PERAK,1,81,27.7,1.9
101.21080893023945,4.183880978316901,30/01/2026,KG BT 4 TAPAH ROAD,PERAK,1,74,28.0,1.2
100.63706421375925,4.205514463234568,30/01/2026,APARTMENT BUKIT PERMATA,PERAK,1,80,27.7,1.7
117.90412546853334,4.241375010964707,30/01/2026,"IB08 ICE BOX BLOK 7,IB11 KG.ICE BOX BLOK 6,IB17 ICE BOX BLOK 5,IB21 LORONG TITINGAN 1,JK13 TMN. SEMARAK PH. 2A",SABAH,5,86,26.6,7.2
117.912392793331,4.246352367288733,30/01/2026,AP14. JLN. PANTAI TAWAU LAMA,SABAH,1,86,26.6,7.2
101.30490988233099,4.247154407260565,30/01/2026,KG BT 6 JLN PAHANG,PERAK,1,74,26.8,3.5
117.93690136312328,4.252928420219176,30/01/2026,"AP11 KG. RAWA-RAWA,AP17 BASUKA BT. 4 1/2 APAS",SABAH,2,86,26.6,7.2
117.94253710112987,4.264917529896103,30/01/2026,AP55 KAMPUNG KONGSI 8/1,SABAH,1,86,26.6,7.2
117.89638465550392,4.257525428117845,30/01/2026,"AP07 APAS BT. 1 TAKADA,BD03 KAWASAN BANDAR LAMA,BD11 BANDAR JALAN PAYA,BD20 JALAN BERLIAN,JK22 TMN. GABONG,JK41 JALAN BELUNU,JK61 KUHARA COURT,JK66 TMN. HOME LUCK,SN02 TAMAN SAMROCK B,SN13 TAMAN SETIA,SN14 TAMAN JAMBU,SN15 TAMAN EMAS,SN16 TAMAN LEEKA,SN51 TAMAN CYNTHIA",SABAH,14,86,26.6,7.2
117.9775935983662,4.270325355218312,30/01/2026,AP77 TAMAN SRI APAS PPR BT.8,SABAH,1,82,26.4,2.0
117.91875570836619,4.270837479218313,30/01/2026,SN22 KEM KABOTA,SABAH,1,86,26.5,7.2
117.86829442164999,4.275908573300002,30/01/2026,"TB07 TG.BATU LAUT TAKALA,TB34 TG BT LAUT LRG HASSAN",SABAH,2,89,26.0,5.1
115.49727743638732,4.2860724261619705,30/01/2026,LONG LUPING,SARAWAK,1,94,22.3,25.1
117.91159170638734,4.286581211147889,30/01/2026,SN29 TAMAN CAPITAL,SABAH,1,86,26.6,7.2
117.88610834263693,4.283345588968152,30/01/2026,"JK06 TMN. VICTORIA,JK08 MUHIBBAH RAYA PH. 2,JK10 AMBAR PARK,JK42 JALAN MORELL,JK46 TAMAN KUHARA JAYA,JU03 TAMAN RIA 1 & 2,JU39 TAMAN RIA 10,JU52 KG. PISANG",SABAH,8,89,26.0,5.1
117.88992008879909,4.296846871931506,30/01/2026,"JK02 TMN. SEMARAK LOJI,JK62 TMN. SEMARAK PH. 2C,JK97 TAMAN SEMARAK LOJI ATAP BIRU",SABAH,3,89,25.9,5.1
117.86876043296468,4.299721878729413,30/01/2026,"JU23 KAMPUNG BUKIT GEMUK,JU31 KG. SIN SAN PASIR PUTIH",SABAH,2,89,26.0,5.1
101.1558391435352,4.386454276978874,30/01/2026,K/B Jeram,PERAK,1,77,28.9,2.1
117.77547567857746,4.411821536950705,30/01/2026,30 JALAN SALIM,SABAH,1,89,25.9,5.1
101.11843222161268,4.434885672964785,30/01/2026,Ldg Kota Baru,PERAK,1,77,28.9,2.1
118.59861868463378,4.450165442852113,30/01/2026,BUBUL HJ. ALINDAL,SABAH,1,92,25.3,8.8
100.89967459266198,4.469828776838028,30/01/2026,KG SADANG,PERAK,1,80,27.4,0.9
118.60468952706624,4.48646939740063,30/01/2026,"BANGAU-BANGAU LOR. JOHNSON,KG AIR NAM HING,PANJI HUJUNG",SABAH,3,92,25.3,8.8
101.09407156578169,4.546875647746479,30/01/2026,RUMAH PANGSA PANORAMA LAPANGAN PERDANA D-I,PERAK,1,74,27.5,7.0
101.11069170265753,4.551815227328768,30/01/2026,TMN SOONG CHOON,PERAK,1,74,27.4,7.0
101.05162161378873,4.552165679753521,30/01/2026,TMN MENGLEMBU IMPIANA ADRIL,PERAK,1,79,26.8,0.8
101.07666128680282,4.5606452746830985,30/01/2026,TMN BOON BAK,PERAK,1,74,27.6,7.0
117.6539012768169,4.568744353697185,30/01/2026,"61 BENTA W4, BRANTIAN",SABAH,1,91,25.2,6.4
101.13049996343005,4.568793451621761,30/01/2026,"TMN RAPAT INDAH,TMN SRI DERMAWAN",PERAK,2,74,27.5,7.0
101.08642733675549,4.581421656379121,30/01/2026,"HOUSING TRUST,TMN HOOVER",PERAK,2,78,28.3,4.4
101.12918966885917,4.595895461640845,30/01/2026,TMN CEMPAKA 2,PERAK,1,78,28.3,4.4
101.06286734188028,4.610515288626759,30/01/2026,TMN MALCOP,PERAK,1,78,28.3,4.4
101.12770193689437,4.615735225633804,30/01/2026,TMN KEMUNCAK,PERAK,1,78,28.2,4.4
101.12139386651148,4.627450081718389,30/01/2026,TMN SRI DERMAWAN,PERAK,1,78,28.2,4.4
117.74371450992255,4.637157611584507,30/01/2026,01 BRUMAS CAMP,SABAH,1,90,25.7,15.0
101.15081137292957,4.637405566584505,30/01/2026,TMN PERPADUAN,PERAK,1,78,28.1,4.4
101.13653691532073,4.6391371916415105,30/01/2026,"RUMAH PANGSA BERCHAM,TMN BERCHAM AMAN",PERAK,2,78,28.2,4.4
101.12633352603687,4.641119860691244,30/01/2026,"KG BARU BERCHAM,KG BARU SIMPANG PULAI",PERAK,2,78,28.2,4.4
101.11940878497887,4.671725444584511,30/01/2026,TMN KLEBANG JAYA,PERAK,1,78,28.2,4.4
101.16867178498592,4.6735855865704234,30/01/2026,TMN TANJUNG UTARA,PERAK,1,78,28.1,4.4
101.08220785700001,4.684305362492953,30/01/2026,TMN MERU PERDANA,PERAK,1,78,28.2,4.4
100.95047110214084,4.771156482366199,30/01/2026,KG SAYONG LEMBAH,PERAK,1,74,28.1,0.0
100.72141850744737,4.821360730809211,30/01/2026,KPG PAK DARUS,PERAK,1,76,28.4,0.8
100.99546927128873,4.85939853620422,30/01/2026,KG TEMONG HILIR,PERAK,1,75,26.3,1.7
100.63107412947184,4.968927553978872,30/01/2026,KG TUA,PERAK,1,78,28.2,0.3
100.98078268664788,5.069883993809854,30/01/2026,KG PULAU CHERI,PERAK,1,70,27.8,0.5
116.37858694675353,5.13250654071127,30/01/2026,TIULON,SABAH,1,84,27.3,4.5
100.49414175683803,5.178746393640848,30/01/2026,TAMAN PANCHOR PERMAI,PULAU PINANG,1,79,28.0,1.7
100.61180227888732,5.204370668556342,30/01/2026,TAMAN MELOR,KEDAH,1,76,28.8,0.5
100.49185293895071,5.241945436528168,30/01/2026,PERKAMPUNGAN VALDOR B,PULAU PINANG,1,79,28.0,1.7
103.04344290400705,5.271024397373243,30/01/2026,PAKR BATU HAMPAR,TERENGGANU,1,78,24.8,0.0
100.48224753102818,5.283815554443662,30/01/2026,BANDAR TASEK MUTIARA SS1 A,PULAU PINANG,1,69,28.7,0.0
100.50871390102816,5.285455397380281,30/01/2026,KG PADANG LALLANG 2,PULAU PINANG,1,69,28.7,0.0
100.22287108091506,5.291415689254825,30/01/2026,"JALAN GERTAK SANGGUL,KG MESJID",PULAU PINANG,2,74,28.4,0.1
103.1378261440493,5.296151331359157,30/01/2026,JALAN PASIR PANJANG,TERENGGANU,1,77,25.5,0.0
102.01628226005634,5.29933421940141,30/01/2026,KEMUBU,KELANTAN,1,80,23.3,0.0
100.5079967370845,5.314996412387329,30/01/2026,KG. BUKIT TEH (C),PULAU PINANG,1,69,28.7,0.0
100.28051108108453,5.315617254401411,30/01/2026,FLAT BUKIT GEDONG,PULAU PINANG,1,74,28.3,0.1
100.45395010711266,5.330649069373242,30/01/2026,TAMAN BUKIT MINYAK PERMAI,PULAU PINANG,1,69,28.7,0.0
115.24591973488742,5.333069113238409,30/01/2026,KG TANJUNG ARU NELAYAN,WP LABUAN,1,84,26.6,26.2
100.29187081293999,5.333928340746666,30/01/2026,BJ COURT,PULAU PINANG,1,74,28.3,0.1
100.49211233811972,5.335426500302816,30/01/2026,TMN SRI JANGGUS (BLOK C1-C2),PULAU PINANG,1,69,28.6,0.0
100.27274642804298,5.32965101650586,30/01/2026,"LINTANG SG. ARA,LORONG KENARI,PANGSAPURI SRI PAHLAWAN,PERSIARAN PAYA TERUBONG,PERSIARAN RB,SIERRA EAST CONDO,SPRINGFIELD CONDO,SRI AMAN,TAMAN DESA DAYA,TAMAN MUHIBAH,TINGKAT SUNGAI ARA",PULAU PINANG,11,74,28.4,0.1
100.300934680405,5.33743404007,30/01/2026,"APARTMENT LAVINIA,PERSIARAN PANTAI JEREJAK",PULAU PINANG,2,74,28.4,0.1
100.29298391207692,5.348190959284282,30/01/2026,"HALAMAN KENANGA,TAMAN PEKAKA,TAMAN PEKAKA APARTMENT",PULAU PINANG,3,74,28.4,0.1
103.09560507516902,5.360146215288733,30/01/2026,ASRAMA KOLEJ VOKASIONAL WAKAF TEMBESU,TERENGGANU,1,77,25.5,0.0
100.45662039516903,5.361692598288731,30/01/2026,TAMAN MANGGIS INDAH,PULAU PINANG,1,69,28.7,0.0
100.30444449118309,5.368933847274647,30/01/2026,TAMAN TUN SARDON (BLOK A - E),PULAU PINANG,1,74,28.4,0.1
100.52687900993465,5.370372690124182,30/01/2026,TAMAN ANGSANA 2B,KEDAH,1,69,28.5,0.0
100.37896958024027,5.385862287948052,30/01/2026,"PU, KONDO PERAI UTAMA,PU, KONDO SETIA WIRA",PULAU PINANG,2,69,28.9,0.0
100.31610706875335,5.387527224013335,30/01/2026,JELUTONG PARK,PULAU PINANG,1,69,28.9,0.0
100.29582327621831,5.388497522197184,30/01/2026,GREENLANE PARK,PULAU PINANG,1,74,28.2,0.1
100.28495990266522,5.392562569673915,30/01/2026,"DESA BAIDURI,MEDAN ANGSANA,TAMAN GREEN FIELD,TAMAN HUI AUN,TG COURT",PULAU PINANG,5,74,28.3,0.1
100.31103429215383,5.396993170236262,30/01/2026,"DESA GREEN,EASTERN COURT APARTMENT,TAMAN KANG HAR TONG",PULAU PINANG,3,74,28.4,0.1
100.32374785131547,5.406908264452381,30/01/2026,"FLAT PPR,TAMAN SRI PINANG",PULAU PINANG,2,69,28.8,0.0
116.88179892327466,5.418963602232397,30/01/2026,KG MANANAM,SABAH,1,90,25.4,9.0
100.41887015128873,5.424949339204226,30/01/2026,KG. TANJUNG PUTUS (C),PULAU PINANG,1,69,28.9,0.0
100.64384190163227,5.438527654567742,30/01/2026,TAMAN MUTIARA FASA II,KEDAH,1,68,28.3,0.0
100.30909743864656,5.4528752374051725,30/01/2026,"DENAI PINANG,DENAI PINANG 20,DESA TANJUNG APARTMENT",PULAU PINANG,3,73,27.7,0.1
115.58701381140843,5.560837545887327,30/01/2026,KAMANSIAN,SABAH,1,90,25.8,10.5
117.06440848157744,5.578081300957747,30/01/2026,KG SINGA MATA,SABAH,1,92,25.6,10.2
100.47778982029139,5.596515203324506,30/01/2026,TAMAN PERMAI,KEDAH,1,67,28.1,0.0
100.51319998565494,5.6170756128098605,30/01/2026,TAMAN KELADI ZON C,KEDAH,1,67,28.1,0.0
100.52462118871831,5.652505566788733,30/01/2026,TAMAN RIA JAYA ZON I,KEDAH,1,67,28.2,0.0
100.76902884273946,5.661798646683097,30/01/2026,LUBOK BATU,KEDAH,1,66,28.5,0.1
101.01830404987324,5.7293173575563365,30/01/2026,KG TANJUNG LUAS AIR PANAS,PERAK,1,66,27.6,0.0
102.25104338227027,5.744241823364867,30/01/2026,KOK KIAK,KELANTAN,1,78,25.7,0.0
116.01699942395776,5.772213628521127,30/01/2026,KAWANG,SABAH,1,84,28.2,23.1
118.02920645499296,5.792099644499998,30/01/2026,KAMPUNG BAHAGIA,SABAH,1,86,26.1,9.9
102.052033604,5.79547326749296,30/01/2026,CHITA JAYA DALAM,KELANTAN,1,75,25.8,0.0
116.01505392801408,5.800400426401407,30/01/2026,MAKTAB RENDAH SAINS MARA,SABAH,1,84,28.2,23.1
118.06963541774459,5.809993891769785,30/01/2026,"KAMPUNG LUPAK MELUAS LAUT,KARAMUNTING BARU,PPR BATU SAPI",SABAH,3,86,26.1,9.9
116.04064291807745,5.834217240422536,30/01/2026,TAMAN PANTAI LOKAWI,SABAH,1,84,28.2,23.1
118.03238632826218,5.842259679333335,30/01/2026,"TAMAN MAWAR FASA 1,TAMAN MAWAR FASA 2,TAMAN MAWAR FASA 4",SABAH,3,86,25.9,9.9
118.11759299111971,5.853902509359155,30/01/2026,ASTANA HEIGHT FASA 1,SABAH,1,86,25.9,9.9
118.12902182411972,5.854850461345069,30/01/2026,FLAT SIM SIM,SABAH,1,86,26.1,9.9
118.08047381919047,5.860874535964286,30/01/2026,"PER. LPPB BT. 3  1/2,TAMAN MESRA",SABAH,2,86,26.1,9.9
118.06457576170419,5.867130556894365,30/01/2026,TAMAN TYNG ZON B,SABAH,1,86,26.0,9.9
118.04295462416195,5.874397446316898,30/01/2026,TAMAN MEGAH JAYA,SABAH,1,86,26.0,9.9
116.0622097554054,5.873306513207205,30/01/2026,"KG. TOMBOVO,PPR SRI KERAMAT",SABAH,2,85,28.6,18.8
116.10485190216899,5.8783485193169005,30/01/2026,KG.LIMBANAK,SABAH,1,85,28.5,18.8
118.05379599418309,5.88472049427465,30/01/2026,TAMAN FAJAR FASA 3,SABAH,1,86,26.0,9.9
116.08174246619015,5.888690640295774,30/01/2026,TAMAN MALAKUN,SABAH,1,85,28.6,18.8
118.09162103633332,5.88952660931579,30/01/2026,KG TINUSA 2 LAUT (A),SABAH,1,86,26.1,9.9
116.06120413619718,5.891269376302821,30/01/2026,KG. KOTIDUVAN,SABAH,1,82,27.3,13.1
118.03974420897106,5.889945851851241,30/01/2026,"TAMAN MERPATI BARU,TAMAN NURI,TAMAN PERMATA",SABAH,3,86,26.1,9.9
117.91903176606802,5.892124416870749,30/01/2026,"GUM-GUM BATU 16,KG GUM GUM BESAR",SABAH,2,90,25.4,8.7
118.06456107022534,5.906504323316901,30/01/2026,KAMPUNG SUNGAI KAYU,SABAH,1,86,26.1,9.9
102.2537776832324,5.908032586274648,30/01/2026,SOKOR,KELANTAN,1,77,25.3,0.0
116.1041576272324,5.9105674521971805,30/01/2026,PEKAN DONGGONGON,SABAH,1,85,28.5,18.8
118.10502679402411,5.914786644518073,30/01/2026,NUNUYAN  LAUT,SABAH,1,81,26.8,13.9
116.06243246824647,5.917604615246479,30/01/2026,TMN GANANG VILLA,SABAH,1,82,27.4,13.1
117.97895163326058,5.922725369218312,30/01/2026,PPR SG MANILA,SABAH,1,86,25.9,9.9
116.08157461926056,5.922978570218306,30/01/2026,TMN VIEWLAND PHASE 3C,SABAH,1,85,28.6,18.8
116.10270296754645,5.923779841071037,30/01/2026,"TMN PENAMPANG APARTMENT PH 2G,TMN REGENCY PARK",SABAH,2,85,28.5,18.8
